1626373504.430901,4,1.097656,21.10
1626373504.462799,4,1.094604,21.10
1626373504.494695,4,1.097656,21.10
1626373504.526607,4,1.103760,21.05
1626373504.558510,4,1.094604,21.05
1626373504.590436,4,1.097656,21.10
1626373504.622335,4,1.100708,21.10
1626373504.654225,4,1.097656,21.05
1626373504.686121,4,1.094604,21.05
1626373504.718042,4,1.094604,21.10
1626373504.749947,4,1.097656,21.05
1626373504.781840,4,1.094604,21.10
1626373504.813763,4,1.097656,21.10
1626373504.845659,4,1.094604,21.05
1626373504.877553,4,1.094604,21.10
1626373504.909451,4,1.094604,21.00
1626373504.941369,4,1.094604,21.05
1626373504.973268,4,1.094604,21.05
1626373505.005166,4,1.094604,21.05
1626373505.037095,4,1.100708,21.05
1626373505.068992,4,1.094604,21.05
1626373505.100721,4,1.097656,21.10
1626373505.132196,4,1.103760,21.10
1626373505.163644,4,1.100708,21.05
1626373505.195061,4,1.100708,21.10
1626373505.226509,4,1.100708,21.10
1626373505.258006,4,1.094604,21.05
1626373505.289487,4,1.097656,21.05
1626373505.320954,4,1.094604,21.10
1626373505.352435,4,1.097656,21.10
1626373505.383937,4,1.097656,21.05
1626373505.415411,4,1.097656,21.05
1626373505.446883,4,1.097656,21.00
1626373505.478397,4,1.094604,21.00
1626373505.510306,4,1.094604,21.05
1626373505.542206,4,1.103760,21.05
1626373505.574114,4,1.094604,21.05
1626373505.606040,4,1.094604,21.10
1626373505.637939,4,1.097656,21.10
1626373505.669833,4,1.100708,21.10
1626373505.701770,4,1.094604,21.10
1626373505.733669,4,1.100708,21.00
1626373505.765560,4,1.094604,21.05
1626373505.797455,4,1.100708,21.10
1626373505.829396,4,1.100708,21.00
1626373505.861248,4,1.094604,21.05
1626373505.893147,4,1.094604,21.05
1626373505.925068,4,1.100708,21.05
1626373505.956967,4,1.100708,21.05
1626373505.988864,4,1.097656,21.00
1626373506.020700,4,1.097656,21.10
1626373506.052147,4,1.097656,21.05
1626373506.084019,4,1.094604,21.05
1626373506.115856,4,1.094604,21.05
1626373506.147711,4,1.103760,21.05
1626373506.179535,4,1.097656,21.10
1626373506.211357,4,1.100708,21.10
1626373506.243204,4,1.094604,21.10
1626373506.275021,4,1.100708,21.10
1626373506.306851,4,1.100708,21.05
1626373506.338821,4,1.094604,21.10
1626373506.370858,4,1.100708,21.10
1626373506.402811,4,1.094604,21.15
1626373506.434716,4,1.100708,21.10
1626373506.466642,4,1.097656,21.05
1626373506.498535,4,1.097656,21.05
1626373506.530431,4,1.094604,21.05
1626373506.562318,4,1.097656,21.10
1626373506.594215,4,1.100708,21.05
1626373506.626121,4,1.097656,21.05
1626373506.658016,4,1.097656,21.05
1626373506.689951,4,1.097656,21.05
1626373506.721845,4,1.091553,21.15
1626373506.754111,4,1.094604,21.15
1626373506.786109,4,1.097656,21.15
1626373506.818058,4,1.097656,21.10
1626373506.849995,4,1.097656,21.15
1626373506.881891,4,1.094604,21.05
1626373506.913817,4,1.097656,21.10
1626373506.945716,4,1.097656,21.10
1626373506.977610,4,1.094604,21.05
1626373507.009540,4,1.097656,21.05
1626373507.041437,4,1.097656,21.05
1626373507.073331,4,1.097656,21.05
1626373507.105234,4,1.097656,21.00
1626373507.137156,4,1.094604,21.10
1626373507.169052,4,1.097656,21.05
1626373507.200986,4,1.094604,21.05
1626373507.232915,4,1.100708,21.10
1626373507.264812,4,1.097656,21.05
1626373507.296702,4,1.097656,21.05
1626373507.328608,4,1.097656,21.10
1626373507.360532,4,1.100708,21.00
1626373507.392428,4,1.097656,21.05
1626373507.424355,4,1.103760,21.05
1626373507.456255,4,1.100708,21.10
1626373507.488111,4,1.103760,21.10
1626373507.520019,4,1.097656,21.05
1626373507.551872,4,1.094604,21.10
1626373507.583793,4,1.100708,21.05
1626373507.615693,4,1.097656,21.05
1626373507.647596,4,1.094604,21.10
1626373507.679571,4,1.097656,21.10
1626373507.711468,4,1.094604,21.05
1626373507.743364,4,1.097656,21.05
1626373507.775261,4,1.097656,21.10
1626373507.807153,4,1.097656,21.00
1626373507.839093,4,1.094604,21.05
1626373507.871071,4,1.097656,21.05
1626373507.903037,4,1.097656,21.10
1626373507.934930,4,1.094604,21.10
1626373507.966875,4,1.100708,21.05
1626373507.998795,4,1.094604,21.10
1626373508.030731,4,1.097656,21.05
1626373508.062627,4,1.097656,21.05
1626373508.094524,4,1.097656,21.05
1626373508.126446,4,1.094604,21.05
1626373508.158333,4,1.097656,21.05
1626373508.190258,4,1.094604,21.00
1626373508.222216,4,1.094604,21.05
1626373508.254114,4,1.094604,21.05
1626373508.286007,4,1.094604,21.15
1626373508.317899,4,1.097656,21.10
1626373508.349793,4,1.094604,21.15
1626373508.381693,4,1.100708,21.00
1626373508.413589,4,1.094604,21.10
1626373508.445522,4,1.094604,21.05
1626373508.477422,4,1.094604,21.05
1626373508.509327,4,1.097656,21.10
1626373508.541252,4,1.094604,21.10
1626373508.573149,4,1.103760,21.05
1626373508.605041,4,1.094604,21.05
1626373508.636939,4,1.094604,21.10
1626373508.668829,4,1.097656,21.10
1626373508.700689,4,1.100708,21.05
1626373508.732178,4,1.094604,21.05
1626373508.763685,4,1.097656,21.10
1626373508.795156,4,1.097656,21.10
1626373508.826628,4,1.097656,21.05
1626373508.858123,4,1.094604,21.10
1626373508.889600,4,1.094604,21.10
1626373508.921067,4,1.103760,21.05
1626373508.952542,4,1.100708,21.10
1626373508.984038,4,1.094604,21.15
1626373509.015513,4,1.094604,21.05
1626373509.046984,4,1.100708,21.05
1626373509.078494,4,1.094604,21.10
1626373509.109993,4,1.103760,21.05
1626373509.141478,4,1.100708,21.10
1626373509.172958,4,1.094604,21.10
1626373509.204470,4,1.103760,21.10
1626373509.235951,4,1.094604,21.15
1626373509.267433,4,1.094604,21.10
1626373509.298939,4,1.094604,21.05
1626373509.330694,4,1.100708,21.15
1626373509.362418,4,1.100708,21.05
1626373509.394142,4,1.097656,21.10
1626373509.425900,4,1.097656,21.15
1626373509.457624,4,1.094604,21.15
1626373509.489350,4,1.097656,21.10
1626373509.521276,4,1.094604,21.15
1626373509.553168,4,1.094604,21.10
1626373509.585084,4,1.097656,21.10
1626373509.616822,4,1.100708,21.10
1626373509.648753,4,1.094604,21.15
1626373509.680433,4,1.094604,21.15
1626373509.712157,4,1.094604,21.15
1626373509.743915,4,1.097656,21.15
1626373509.775639,4,1.097656,21.10
1626373509.807362,4,1.094604,21.15
1626373509.839081,4,1.094604,21.15
1626373509.870757,4,1.097656,21.10
1626373509.902250,4,1.094604,21.15
1626373509.933735,4,1.097656,21.15
1626373509.965243,4,1.103760,21.10
1626373509.996722,4,1.100708,21.05
1626373510.028196,4,1.097656,21.15
1626373510.059670,4,1.103760,21.05
1626373510.091175,4,1.097656,21.10
1626373510.122653,4,1.094604,21.15
1626373510.154134,4,1.094604,21.10
1626373510.185645,4,1.097656,21.10
1626373510.217134,4,1.091553,21.10
1626373510.248615,4,1.094604,21.15
1626373510.280095,4,1.097656,21.10
1626373510.311605,4,1.097656,21.10
1626373510.343082,4,1.094604,21.10
1626373510.374563,4,1.094604,21.15
1626373510.406070,4,1.094604,21.10
1626373510.437553,4,1.094604,21.10
1626373510.469033,4,1.094604,21.10
1626373510.500514,4,1.094604,21.15
1626373510.532023,4,1.100708,21.15
1626373510.563501,4,1.094604,21.10
1626373510.594979,4,1.100708,21.10
1626373510.626487,4,1.100708,21.10
1626373510.658205,4,1.094604,21.15
1626373510.689935,4,1.097656,21.10
1626373510.721655,4,1.094604,21.10
1626373510.753553,4,1.100708,21.10
1626373510.785477,4,1.094604,21.10
1626373510.817379,4,1.100708,21.05
1626373510.849130,4,1.100708,21.10
1626373510.880899,4,1.097656,21.10
1626373510.912794,4,1.094604,21.10
1626373510.944544,4,1.097656,21.10
1626373510.976269,4,1.097656,21.05
1626373511.008162,4,1.094604,21.10
1626373511.039882,4,1.094604,21.10
1626373511.071812,4,1.103760,21.10
1626373511.103540,4,1.100708,21.05
1626373511.135431,4,1.097656,21.10
1626373511.167180,4,1.094604,21.10
1626373511.199075,4,1.097656,21.10
1626373511.230842,4,1.094604,21.10
1626373511.262563,4,1.097656,21.10
1626373511.294484,4,1.100708,21.10
1626373511.326206,4,1.097656,21.05
1626373511.357928,4,1.094604,21.10
1626373511.389851,4,1.094604,21.05
1626373511.421573,4,1.094604,21.10
1626373511.453462,4,1.103760,21.05
1626373511.485182,4,1.094604,21.10
1626373511.517105,4,1.103760,21.10
1626373511.548779,4,1.094604,21.15
1626373511.580507,4,1.094604,21.10
1626373511.612261,4,1.103760,21.00
1626373511.643993,4,1.103760,21.10
1626373511.675713,4,1.100708,21.10
1626373511.707606,4,1.094604,21.10
1626373511.739357,4,1.094604,21.10
1626373511.771074,4,1.097656,21.05
1626373511.802978,4,1.094604,21.10
1626373511.834729,4,1.097656,21.10
1626373511.866628,4,1.097656,21.05
1626373511.898350,4,1.097656,21.15
1626373511.930256,4,1.094604,21.10
1626373511.962008,4,1.097656,21.10
1626373511.993726,4,1.094604,21.05
1626373512.025621,4,1.097656,21.10
1626373512.057374,4,1.097656,21.10
1626373512.089303,4,1.097656,21.10
1626373512.121202,4,1.094604,21.10
1626373512.152922,4,1.094604,21.10
1626373512.184844,4,1.097656,21.10
1626373512.216570,4,1.094604,21.05
1626373512.248297,4,1.100708,21.10
1626373512.280226,4,1.094604,21.10
1626373512.311951,4,1.100708,21.00
1626373512.343854,4,1.094604,21.10
1626373512.375572,4,1.100708,21.10
1626373512.407497,4,1.097656,21.15
1626373512.439216,4,1.097656,21.10
1626373512.471142,4,1.094604,21.10
1626373512.502890,4,1.094604,21.15
1626373512.534786,4,1.094604,21.15
1626373512.566501,4,1.097656,21.15
1626373512.598218,4,1.100708,21.05
1626373512.630146,4,1.097656,21.05
1626373512.661864,4,1.097656,21.10
1626373512.693759,4,1.094604,21.10
1626373512.725512,4,1.094604,21.10
1626373512.757238,4,1.094604,21.10
1626373512.789130,4,1.100708,21.05
1626373512.820732,4,1.091553,21.10
1626373512.852243,4,1.100708,21.10
1626373512.883723,4,1.094604,21.10
1626373512.915194,4,1.100708,21.00
1626373512.946697,4,1.097656,21.10
1626373512.978173,4,1.094604,21.10
1626373513.009646,4,1.094604,21.10
1626373513.041130,4,1.097656,21.05
1626373513.072643,4,1.100708,21.10
1626373513.104153,4,1.094604,21.10
1626373513.135651,4,1.094604,21.10
1626373513.167170,4,1.094604,21.05
1626373513.198654,4,1.094604,21.10
1626373513.230135,4,1.094604,21.10
1626373513.261644,4,1.097656,21.10
1626373513.293122,4,1.094604,21.10
1626373513.324602,4,1.097656,21.10
1626373513.356082,4,1.097656,21.10
1626373513.387836,4,1.100708,21.10
1626373513.419560,4,1.094604,21.15
1626373513.451458,4,1.094604,21.10
1626373513.483384,4,1.097656,21.10
1626373513.515109,4,1.097656,21.10
1626373513.546783,4,1.094604,21.15
1626373513.578509,4,1.100708,21.10
1626373513.610248,4,1.094604,21.15
1626373513.641982,4,1.094604,21.10
1626373513.673875,4,1.094604,21.15
1626373513.705625,4,1.097656,21.10
1626373513.737305,4,1.094604,21.15
1626373513.769027,4,1.094604,21.10
1626373513.800772,4,1.097656,21.15
1626373513.832523,4,1.100708,21.15
1626373513.864245,4,1.100708,21.10
1626373513.896144,4,1.097656,21.10
1626373513.927896,4,1.097656,21.10
1626373513.959794,4,1.094604,21.15
1626373513.991512,4,1.094604,21.10
1626373514.023412,4,1.097656,21.10
1626373514.055171,4,1.094604,21.15
1626373514.087069,4,1.094604,21.10
1626373514.119003,4,1.094604,21.10
1626373514.150753,4,1.097656,21.15
1626373514.182241,4,1.094604,21.15
1626373514.214018,4,1.097656,21.10
1626373514.245513,4,1.097656,21.10
1626373514.277026,4,1.097656,21.15
1626373514.308501,4,1.100708,21.10
1626373514.339975,4,1.097656,21.10
1626373514.371491,4,1.094604,21.10
1626373514.402982,4,1.100708,21.10
1626373514.434460,4,1.097656,21.15
1626373514.465941,4,1.094604,21.15
1626373514.497452,4,1.094604,21.10
1626373514.528934,4,1.094604,21.10
1626373514.560412,4,1.100708,21.10
1626373514.591920,4,1.100708,21.10
1626373514.623401,4,1.094604,21.10
1626373514.654877,4,1.094604,21.15
1626373514.686359,4,1.094604,21.15
1626373514.718067,4,1.094604,21.10
1626373514.749548,4,1.094604,21.15
1626373514.781228,4,1.097656,21.10
1626373514.812936,4,1.094604,21.15
1626373514.844662,4,1.100708,21.10
1626373514.876384,4,1.094604,21.15
1626373514.908103,4,1.100708,21.10
1626373514.939865,4,1.100708,21.10
1626373514.971592,4,1.094604,21.15
1626373515.003521,4,1.094604,21.15
1626373515.035480,4,1.094604,21.10
1626373515.067376,4,1.100708,21.10
1626373515.099309,4,1.094604,21.15
1626373515.131203,4,1.100708,21.15
1626373515.162959,4,1.094604,21.10
1626373515.194858,4,1.094604,21.10
1626373515.226577,4,1.094604,21.10
1626373515.258502,4,1.094604,21.10
1626373515.290262,4,1.094604,21.15
1626373515.322192,4,1.094604,21.15
1626373515.354095,4,1.094604,21.15
1626373515.385847,4,1.097656,21.15
1626373515.417741,4,1.097656,21.15
1626373515.449463,4,1.100708,21.10
1626373515.481386,4,1.097656,21.15
1626373515.513063,4,1.100708,21.15
1626373515.544741,4,1.097656,21.10
1626373515.576470,4,1.097656,21.10
1626373515.608219,4,1.094604,21.10
1626373515.639944,4,1.097656,21.10
1626373515.671663,4,1.094604,21.10
1626373515.703593,4,1.094604,21.10
1626373515.735273,4,1.097656,21.10
1626373515.766992,4,1.094604,21.10
1626373515.798714,4,1.094604,21.10
1626373515.830445,4,1.097656,21.10
1626373515.862129,4,1.097656,21.10
1626373515.893855,4,1.094604,21.15
1626373515.925602,4,1.094604,21.10
1626373515.957495,4,1.094604,21.15
1626373515.989239,4,1.094604,21.10
1626373516.021199,4,1.100708,21.15
1626373516.053098,4,1.097656,21.10
1626373516.084819,4,1.100708,21.10
1626373516.116718,4,1.094604,21.10
1626373516.148647,4,1.094604,21.15
1626373516.180374,4,1.100708,21.10
1626373516.212268,4,1.100708,21.10
1626373516.244018,4,1.100708,21.10
1626373516.275742,4,1.094604,21.10
1626373516.307639,4,1.094604,21.15
1626373516.339357,4,1.094604,21.15
1626373516.371283,4,1.100708,21.10
1626373516.403013,4,1.097656,21.10
1626373516.434907,4,1.094604,21.10
1626373516.466827,4,1.097656,21.10
1626373516.498720,4,1.100708,21.10
1626373516.530400,4,1.100708,21.10
1626373516.562124,4,1.097656,21.15
1626373516.593871,4,1.091553,21.15
1626373516.625596,4,1.100708,21.15
1626373516.657311,4,1.097656,21.10
1626373516.689233,4,1.094604,21.10
1626373516.721230,4,1.097656,21.10
1626373516.752955,4,1.094604,21.15
1626373516.784849,4,1.097656,21.10
1626373516.816628,4,1.097656,21.10
1626373516.848354,4,1.097656,21.10
1626373516.880251,4,1.094604,21.10
1626373516.912003,4,1.094604,21.15
1626373516.943904,4,1.094604,21.15
1626373516.975624,4,1.094604,21.15
1626373517.007534,4,1.094604,21.15
1626373517.039322,4,1.100708,21.15
1626373517.071222,4,1.100708,21.10
1626373517.102946,4,1.094604,21.15
1626373517.134867,4,1.100708,21.10
1626373517.166762,4,1.100708,21.10
1626373517.198656,4,1.103760,21.10
1626373517.230381,4,1.094604,21.10
1626373517.262307,4,1.097656,21.10
1626373517.294032,4,1.094604,21.10
1626373517.325919,4,1.094604,21.10
1626373517.357673,4,1.094604,21.10
1626373517.389399,4,1.094604,21.10
1626373517.421288,4,1.103760,21.10
1626373517.453183,4,1.097656,21.10
1626373517.484933,4,1.094604,21.10
1626373517.516654,4,1.100708,21.10
1626373517.548548,4,1.094604,21.15
1626373517.580300,4,1.097656,21.05
1626373517.612200,4,1.097656,21.10
1626373517.643934,4,1.094604,21.15
1626373517.675824,4,1.094604,21.10
1626373517.707541,4,1.094604,21.10
1626373517.739440,4,1.097656,21.15
1626373517.771166,4,1.094604,21.15
1626373517.803085,4,1.097656,21.10
1626373517.834981,4,1.094604,21.15
1626373517.866702,4,1.097656,21.10
1626373517.898447,4,1.097656,21.10
1626373517.930167,4,1.094604,21.10
1626373517.962062,4,1.091553,21.15
1626373517.993734,4,1.097656,21.15
1626373518.025453,4,1.100708,21.10
1626373518.057192,4,1.094604,21.15
1626373518.089087,4,1.094604,21.15
1626373518.120876,4,1.097656,21.10
1626373518.152600,4,1.094604,21.15
1626373518.184497,4,1.094604,21.15
1626373518.216248,4,1.094604,21.15
1626373518.247980,4,1.094604,21.15
1626373518.279880,4,1.094604,21.15
1626373518.311775,4,1.094604,21.15
1626373518.343523,4,1.097656,21.15
1626373518.375243,4,1.091553,21.15
1626373518.407133,4,1.094604,21.15
1626373518.438882,4,1.094604,21.15
1626373518.470695,4,1.094604,21.15
1626373518.502416,4,1.091553,21.15
1626373518.534140,4,1.094604,21.20
1626373518.566062,4,1.094604,21.15
1626373518.597790,4,1.091553,21.15
1626373518.629692,4,1.094604,21.15
1626373518.661442,4,1.103760,21.15
1626373518.693333,4,1.094604,21.15
1626373518.725010,4,1.097656,21.15
1626373518.756689,4,1.094604,21.10
1626373518.788395,4,1.094604,21.15
1626373518.820148,4,1.094604,21.15
1626373518.851839,4,1.097656,21.15
1626373518.883590,4,1.097656,21.15
1626373518.915317,4,1.094604,21.15
1626373518.947038,4,1.100708,21.15
1626373518.978762,4,1.094604,21.10
1626373519.010715,4,1.094604,21.15
1626373519.042200,4,1.097656,21.15
1626373519.073674,4,1.094604,21.15
1626373519.105174,4,1.100708,21.10
1626373519.136649,4,1.094604,21.10
1626373519.168117,4,1.097656,21.10
1626373519.199606,4,1.100708,21.10
1626373519.231128,4,1.094604,21.15
1626373519.262610,4,1.094604,21.15
1626373519.294091,4,1.094604,21.15
1626373519.325599,4,1.094604,21.15
1626373519.357080,4,1.094604,21.15
1626373519.388561,4,1.100708,21.10
1626373519.420042,4,1.094604,21.15
1626373519.451556,4,1.094604,21.15
1626373519.483061,4,1.094604,21.15
1626373519.514816,4,1.094604,21.15
1626373519.546594,4,1.100708,21.15
1626373519.578499,4,1.094604,21.10
1626373519.610319,4,1.094604,21.15
1626373519.642219,4,1.097656,21.10
1626373519.674151,4,1.097656,21.10
1626373519.705875,4,1.094604,21.15
1626373519.737780,4,1.100708,21.15
1626373519.769707,4,1.094604,21.15
1626373519.801429,4,1.094604,21.15
1626373519.833326,4,1.094604,21.15
1626373519.865047,4,1.094604,21.15
1626373519.896970,4,1.094604,21.15
1626373519.928695,4,1.094604,21.15
1626373519.960634,4,1.097656,21.15
1626373519.992388,4,1.097656,21.10
1626373520.024287,4,1.097656,21.10
1626373520.056009,4,1.094604,21.15
1626373520.087905,4,1.094604,21.15
1626373520.119656,4,1.097656,21.15
1626373520.151392,4,1.094604,21.15
1626373520.183288,4,1.094604,21.15
1626373520.215044,4,1.094604,21.15
1626373520.246939,4,1.100708,21.10
1626373520.278660,4,1.094604,21.15
1626373520.310558,4,1.094604,21.15
1626373520.342312,4,1.094604,21.15
1626373520.374214,4,1.100708,21.15
1626373520.405939,4,1.097656,21.15
1626373520.437873,4,1.097656,21.15
1626373520.469600,4,1.094604,21.15
1626373520.501323,4,1.100708,21.10
1626373520.533217,4,1.094604,21.15
1626373520.564941,4,1.100708,21.15
1626373520.596855,4,1.097656,21.15
1626373520.628578,4,1.097656,21.15
1626373520.660575,4,1.094604,21.15
1626373520.692006,4,1.094604,21.15
1626373520.723498,4,1.097656,21.15
1626373520.755005,4,1.094604,21.15
1626373520.786483,4,1.094604,21.15
1626373520.817965,4,1.094604,21.15
1626373520.849393,4,1.097656,21.15
1626373520.881247,4,1.097656,21.15
1626373520.913085,4,1.094604,21.10
1626373520.944919,4,1.094604,21.10
1626373520.976747,4,1.094604,21.15
1626373521.008571,4,1.091553,21.10
1626373521.040398,4,1.094604,21.10
1626373521.072220,4,1.094604,21.15
1626373521.104064,4,1.094604,21.10
1626373521.135874,4,1.094604,21.15
1626373521.167691,4,1.091553,21.15
1626373521.199532,4,1.094604,21.10
1626373521.231344,4,1.103760,21.10
1626373521.263160,4,1.094604,21.15
1626373521.294964,4,1.094604,21.15
1626373521.326779,4,1.097656,21.10
1626373521.358288,4,1.094604,21.15
1626373521.389782,4,1.097656,21.10
1626373521.421295,4,1.094604,21.15
1626373521.452777,4,1.100708,21.10
1626373521.484260,4,1.097656,21.15
1626373521.515765,4,1.094604,21.10
1626373521.547245,4,1.094604,21.15
1626373521.578918,4,1.094604,21.15
1626373521.610775,4,1.097656,21.15
1626373521.642545,4,1.097656,21.15
1626373521.674558,4,1.097656,21.15
1626373521.706487,4,1.094604,21.15
1626373521.738422,4,1.094604,21.15
1626373521.770325,4,1.094604,21.15
1626373521.802222,4,1.097656,21.15
1626373521.834121,4,1.103760,21.15
1626373521.866013,4,1.094604,21.10
1626373521.897914,4,1.097656,21.10
1626373521.929641,4,1.091553,21.15
1626373521.961564,4,1.094604,21.10
1626373521.993298,4,1.094604,21.15
1626373522.025197,4,1.094604,21.15
1626373522.056947,4,1.094604,21.15
1626373522.088838,4,1.094604,21.15
1626373522.120563,4,1.094604,21.15
1626373522.152284,4,1.094604,21.15
1626373522.184185,4,1.097656,21.15
1626373522.215919,4,1.094604,21.15
1626373522.247813,4,1.094604,21.15
1626373522.279566,4,1.094604,21.15
1626373522.311465,4,1.094604,21.10
1626373522.343184,4,1.094604,21.15
1626373522.375079,4,1.094604,21.15
1626373522.406836,4,1.094604,21.15
1626373522.438557,4,1.097656,21.10
1626373522.470457,4,1.091553,21.15
1626373522.502383,4,1.100708,21.10
1626373522.534106,4,1.097656,21.15
1626373522.566003,4,1.094604,21.15
1626373522.597720,4,1.097656,21.15
1626373522.629643,4,1.094604,21.15
1626373522.661359,4,1.094604,21.15
1626373522.693254,4,1.091553,21.20
1626373522.724998,4,1.100708,21.10
1626373522.756719,4,1.097656,21.10
1626373522.788611,4,1.094604,21.15
1626373522.820335,4,1.094604,21.10
1626373522.852259,4,1.097656,21.15
1626373522.884150,4,1.094604,21.15
1626373522.915870,4,1.097656,21.15
1626373522.947801,4,1.094604,21.10
1626373522.979524,4,1.100708,21.10
1626373523.011248,4,1.094604,21.10
1626373523.043143,4,1.100708,21.10
1626373523.074888,4,1.094604,21.15
1626373523.106777,4,1.094604,21.15
1626373523.138494,4,1.091553,21.15
1626373523.170419,4,1.094604,21.10
1626373523.202093,4,1.100708,21.15
1626373523.233824,4,1.097656,21.15
